Date,Seed,Model,Ranking Function,Dataset,N,n,Effort,Accuracy,Precision,Recall,F1-Score,Relevant labeled,TP,TN,FP,FN,Prevalence,representation,category
2022-11-23 16:40,2474260,logreg,relevance,20newsgroup,941,1,31,0.05235156416,0.05235156416,1,0.09949443883,10,984,0,17812,0,0.1004250797,bow,rec.motorcycles
2022-11-23 16:40,2474260,logreg,relevance,20newsgroup,941,3,90,0.05187596734,0.05187596734,1,0.09863514131,22,972,0,17765,0,0.06583421892,bow,rec.motorcycles
2022-11-23 16:40,2474260,logreg,relevance,20newsgroup,941,5,145,0.9684723263,0.6471048513,0.8569948187,0.7374052608,29,827,17266,451,138,0.03927736451,bow,rec.motorcycles
2022-11-23 16:40,2474260,logreg,relevance,20newsgroup,941,10,265,0.967891391,0.9838709677,0.3828451883,0.5512048193,38,366,17600,6,590,0.04240170032,bow,rec.motorcycles
2022-11-23 16:40,2474260,logreg,relevance,20newsgroup,941,20,450,0.956576155,0.9875,0.1656184486,0.2836624776,40,158,17421,2,796,0.04357332625,bow,rec.motorcycles
2022-11-23 16:40,2474260,logreg,relevance,20newsgroup,1882,1,37,0.0524215008,0.0524215008,1,0.09962073325,9,985,0,17805,0,0.05188629118,bow,rec.motorcycles
2022-11-23 16:40,2474260,logreg,relevance,20newsgroup,1882,3,108,0.05155189914,0.05155189914,1,0.098049177,29,965,0,17754,0,0.04147183847,bow,rec.motorcycles
2022-11-23 16:40,2474260,logreg,relevance,20newsgroup,1882,5,175,0.680838516,0.1348003498,0.9829968119,0.2370882994,53,925,11774,5937,16,0.05846971307,bow,rec.motorcycles
2022-11-23 16:41,2474260,logreg,relevance,20newsgroup,1882,10,325,0.9850286456,0.9268617021,0.7584330794,0.8342309994,75,697,17528,55,222,0.05021253985,bow,rec.motorcycles
2022-11-23 16:41,2474260,logreg,relevance,20newsgroup,1882,20,570,0.9794051597,0.9818511797,0.5964718853,0.7421124829,87,541,17340,10,366,0.05132837407,bow,rec.motorcycles
2022-11-23 16:41,2474260,logreg,relevance,20newsgroup,3765,1,44,0.05212159932,0.05212159932,1,0.09907904058,15,979,0,17804,0,0.04880478088,bow,rec.motorcycles
2022-11-23 16:42,2474260,logreg,relevance,20newsgroup,3765,3,129,0.0512889079,0.05062884667,1,0.09637817737,48,946,13,17739,0,0.05019920319,bow,rec.motorcycles
2022-11-23 16:42,2474260,logreg,relevance,20newsgroup,3765,5,210,0.9850136972,0.8600451467,0.8309705562,0.8452579035,77,762,17576,124,155,0.05544223108,bow,rec.motorcycles
2022-11-23 16:42,2474260,logreg,relevance,20newsgroup,3765,10,395,0.9856228299,0.9703588144,0.7165898618,0.8243870113,126,622,17545,19,246,0.05296015936,bow,rec.motorcycles
2022-11-23 16:43,2474260,logreg,relevance,20newsgroup,3765,20,710,0.9823370315,0.9920477137,0.6122699387,0.7572078907,179,499,17298,4,316,0.05629282869,bow,rec.motorcycles
2022-11-23 16:43,2474260,logreg,relevance,20newsgroup,4707,1,47,0.05212992545,0.05212992545,1,0.09909408371,15,979,0,17801,0,0.03100701083,bow,rec.motorcycles
2022-11-23 16:44,2474260,logreg,relevance,20newsgroup,4707,3,138,0.05532666274,0.05065333118,1,0.09642253954,52,942,92,17655,0,0.04989377523,bow,rec.motorcycles
2022-11-23 16:45,2474260,logreg,relevance,20newsgroup,4707,5,225,0.8820556929,0.2885751806,0.9701986755,0.4448380567,88,879,15529,2167,27,0.06286169535,bow,rec.motorcycles
2022-11-23 16:45,2474260,logreg,relevance,20newsgroup,4707,10,425,0.9875013585,0.9507246377,0.7699530516,0.850843061,142,656,17516,34,196,0.05451880178,bow,rec.motorcycles
2022-11-23 16:46,2474260,logreg,relevance,20newsgroup,4707,20,760,0.9854984225,0.987012987,0.6759847522,0.802413273,207,532,17273,7,255,0.05437380497,bow,rec.motorcycles
2022-11-23 16:49,2474260,logreg,relevance,20newsgroup,9414,1,54,0.05172321952,0.05172321952,1,0.09835899514,23,971,0,17802,0,0.06736775016,bow,rec.motorcycles
2022-11-23 16:51,2474260,logreg,relevance,20newsgroup,9414,3,159,0.04949646454,0.04949646454,1,0.09432421396,70,924,0,17744,0,0.07075100914,bow,rec.motorcycles
2022-11-23 16:53,2474260,logreg,relevance,20newsgroup,9414,5,260,0.04793450746,0.04747278802,1,0.09064252276,113,881,9,17677,0,0.07,bow,rec.motorcycles
2022-11-23 16:56,2474260,logreg,relevance,20newsgroup,9414,10,495,0.987453633,0.9654036244,0.7371069182,0.8359486448,199,586,17516,21,209,0.0558237731,bow,rec.motorcycles
2022-11-23 16:58,2474260,logreg,relevance,20newsgroup,9414,20,910,0.9862700229,0.9840182648,0.6432835821,0.7779783394,324,431,17240,7,239,0.05642049076,bow,rec.motorcycles
2022-11-23 17:03,2474260,logreg,relevance,20newsgroup,14121,1,58,0.05130800789,0.05130800789,1,0.09760794648,31,963,0,17806,0,0.07703420438,bow,rec.motorcycles
2022-11-23 17:08,2474260,logreg,relevance,20newsgroup,14121,3,171,0.3657268439,0.07143978647,0.9945355191,0.1333040357,79,910,5913,11828,5,0.05579279088,bow,rec.motorcycles
2022-11-23 17:14,2474260,logreg,relevance,20newsgroup,14121,5,280,0.9730953793,0.6482982172,0.9248554913,0.7622677465,129,800,17248,434,65,0.05951561504,bow,rec.motorcycles
2022-11-23 17:19,2474260,logreg,relevance,20newsgroup,14121,10,535,0.9841460748,0.9699398798,0.6376811594,0.7694753577,235,484,17518,15,275,0.05692054387,bow,rec.motorcycles
2022-11-23 17:24,2474260,logreg,relevance,20newsgroup,14121,20,990,0.9813870045,0.9926199262,0.449081803,0.6183908046,395,269,17236,2,330,0.05796898237,bow,rec.motorcycles
2022-11-23 17:32,2474260,logreg,relevance,20newsgroup,18828,1,61,0.05147607375,0.05147607375,1,0.09791202108,28,966,0,17800,0,0.03892606756,bow,rec.motorcycles
2022-11-23 17:41,2474260,logreg,relevance,20newsgroup,18828,3,180,0.0526626267,0.04909296442,1,0.09359125661,82,912,70,17665,0,0.0553962184,bow,rec.motorcycles
2022-11-23 17:52,2474260,logreg,relevance,20newsgroup,18828,5,295,0.9864018994,0.8573099415,0.8493626883,0.8533178114,131,733,17547,122,130,0.05073773104,bow,rec.motorcycles
2022-11-23 18:02,2474260,logreg,relevance,20newsgroup,18828,10,565,0.9857627861,0.9623352166,0.6804260985,0.7971918877,243,511,17491,20,240,0.05490360102,bow,rec.motorcycles
2022-11-23 18:13,2474260,logreg,relevance,20newsgroup,18828,20,1050,0.9900433144,0.9685230024,0.7092198582,0.8188331627,430,400,17200,13,164,0.05708134162,bow,rec.motorcycles
2022-11-23 18:13,2474260,svm,relevance,20newsgroup,941,1,31,0.05511811024,0.05264842375,1,0.1000304044,7,987,49,17760,0,0.04240170032,bow,rec.motorcycles
2022-11-23 18:13,2474260,svm,relevance,20newsgroup,941,3,90,0.0528366334,0.0528366334,1,0.1003700512,4,990,0,17747,0,0.02082890542,bow,rec.motorcycles
2022-11-23 18:13,2474260,svm,relevance,20newsgroup,941,5,145,0.0519216358,0.0519216358,1,0.09871768777,24,970,0,17712,0,0.05289054198,bow,rec.motorcycles
2022-11-23 18:14,2474260,svm,relevance,20newsgroup,941,10,265,0.05570520418,0.05182300119,1,0.09853939519,36,958,76,17528,0,0.04150903294,bow,rec.motorcycles
2022-11-23 18:14,2474260,svm,relevance,20newsgroup,941,20,450,0.0543070142,0.05203730977,1,0.09892673822,40,954,44,17379,0,0.04390807651,bow,rec.motorcycles
2022-11-23 18:14,2474260,svm,relevance,20newsgroup,1882,1,37,0.05204896221,0.051992329,0.9838709677,0.0987654321,2,976,2,17796,16,0.004463336876,bow,rec.motorcycles
2022-11-23 18:15,2474260,svm,relevance,20newsgroup,1882,3,108,0.052353224,0.052353224,1,0.09949743642,14,980,0,17739,0,0.05672157279,bow,rec.motorcycles
2022-11-23 18:15,2474260,svm,relevance,20newsgroup,1882,5,175,0.05136178426,0.05136178426,1,0.09770525242,36,958,0,17694,0,0.05065887354,bow,rec.motorcycles
2022-11-23 18:16,2474260,svm,relevance,20newsgroup,1882,10,325,0.0501026916,0.0501026916,1,0.09542436564,67,927,0,17575,0,0.04803666312,bow,rec.motorcycles
2022-11-23 18:16,2474260,svm,relevance,20newsgroup,1882,20,570,0.04973434847,0.04968229623,1,0.09466158743,87,907,1,17349,0,0.05177470776,bow,rec.motorcycles
2022-11-23 18:17,2474260,svm,relevance,20newsgroup,3765,1,44,0.052600756,0.052600756,1,0.09994436296,6,988,0,17795,0,0.03597609562,bow,rec.motorcycles
2022-11-23 18:18,2474260,svm,relevance,20newsgroup,3765,3,129,0.05118194459,0.05113119752,1,0.09728794586,38,956,1,17741,0,0.05187250996,bow,rec.motorcycles
2022-11-23 18:19,2474260,svm,relevance,20newsgroup,3765,5,210,0.04973948542,0.04973948542,1,0.09476538914,68,926,0,17691,0,0.05733864542,bow,rec.motorcycles
2022-11-23 18:20,2474260,svm,relevance,20newsgroup,3765,10,395,0.04720052083,0.04720052083,1,0.09014609885,124,870,0,17562,0,0.0585936255,bow,rec.motorcycles
2022-11-23 18:22,2474260,svm,relevance,20newsgroup,3765,20,710,0.04509576641,0.04509576641,1,0.08629977818,177,817,0,17300,0,0.05541434263,bow,rec.motorcycles
2022-11-23 18:23,2474260,svm,relevance,20newsgroup,4707,1,47,0.05255591054,0.05255591054,1,0.09986340871,7,987,0,17793,0,0.1503505417,bow,rec.motorcycles
2022-11-23 18:24,2474260,svm,relevance,20newsgroup,4707,3,138,0.05195569586,0.05195569586,1,0.0987792472,23,971,0,17718,0,0.06580624602,bow,rec.motorcycles
2022-11-23 18:25,2474260,svm,relevance,20newsgroup,4707,5,225,0.05123105042,0.05015876433,1,0.09552605955,62,932,21,17649,0,0.04568514978,bow,rec.motorcycles
2022-11-23 18:27,2474260,svm,relevance,20newsgroup,4707,10,425,0.04776654711,0.04776654711,1,0.09117784347,115,879,0,17523,0,0.05338113448,bow,rec.motorcycles
2022-11-23 18:29,2474260,svm,relevance,20newsgroup,4707,20,760,0.04427962584,0.04427962584,1,0.0848041554,194,800,0,17267,0,0.05450764818,bow,rec.motorcycles
2022-11-23 18:33,2474260,svm,relevance,20newsgroup,9414,1,54,0.05268204336,0.05268204336,1,0.1000910839,5,989,0,17784,0,0.07249840663,bow,rec.motorcycles
2022-11-23 18:36,2474260,svm,relevance,20newsgroup,9414,3,159,0.05169273623,0.05169273623,1,0.09830387613,29,965,0,17703,0,0.0674421075,bow,rec.motorcycles
2022-11-23 18:41,2474260,svm,relevance,20newsgroup,9414,5,260,0.05175849626,0.05068478378,1,0.09647952376,54,940,21,17606,0,0.0470012747,bow,rec.motorcycles
2022-11-23 18:46,2474260,svm,relevance,20newsgroup,9414,10,495,0.04811259001,0.04811259001,1,0.09180805663,112,882,0,17450,0,0.05782026769,bow,rec.motorcycles
2022-11-23 18:52,2474260,svm,relevance,20newsgroup,9414,20,910,0.04141318301,0.04141318301,1,0.0795326652,252,742,0,17175,0,0.0579764181,bow,rec.motorcycles
2022-11-23 18:58,2474260,svm,relevance,20newsgroup,14121,1,58,0.05258671213,0.05258671213,1,0.09991901195,7,987,0,17782,0,0.06848311026,bow,rec.motorcycles
2022-11-23 19:06,2474260,svm,relevance,20newsgroup,14121,3,171,0.04995711835,0.04980432102,1,0.09488305587,65,929,3,17724,0,0.05631329226,bow,rec.motorcycles
2022-11-23 19:13,2474260,svm,relevance,20newsgroup,14121,5,280,0.04852536798,0.04852536798,1,0.09255926364,94,900,0,17647,0,0.06251965158,bow,rec.motorcycles
2022-11-23 19:22,2474260,svm,relevance,20newsgroup,14121,10,535,0.04329761644,0.04329761644,1,0.0830014672,202,792,0,17500,0,0.0528160187,bow,rec.motorcycles
2022-11-23 19:34,2474260,svm,relevance,20newsgroup,14121,20,990,0.03487133487,0.03487133487,1,0.06739259982,372,622,0,17215,0,0.05820320799,bow,rec.motorcycles
2022-11-23 19:46,2474260,svm,relevance,20newsgroup,18828,1,61,0.05254183097,0.05183447099,1,0.09856012979,22,972,14,17780,0,0.06915232632,bow,rec.motorcycles
2022-11-23 19:58,2474260,svm,relevance,20newsgroup,18828,3,180,0.04917681128,0.04917681128,1,0.09374361071,77,917,0,17730,0,0.05154822605,bow,rec.motorcycles
2022-11-23 20:09,2474260,svm,relevance,20newsgroup,18828,5,295,0.04640621627,0.04640621627,1,0.08869636964,134,860,0,17672,0,0.05408381134,bow,rec.motorcycles
2022-11-23 20:22,2474260,svm,relevance,20newsgroup,18828,10,565,0.04084985215,0.04084985215,1,0.07849326599,248,746,0,17516,0,0.05307998725,bow,rec.motorcycles
2022-11-23 20:37,2474260,svm,relevance,20newsgroup,18828,20,1050,0.0313326208,0.0313326208,1,0.06076142686,437,557,0,17220,0,0.0568833652,bow,rec.motorcycles
2022-11-24 8:41,2474260,logreg,relevance,20newsgroup,941,1,31,0.05394764844,0.05273812061,1,0.1001922882,4,990,24,17782,0,0.05690754516,sbert,rec.motorcycles
2022-11-24 8:41,2474260,logreg,relevance,20newsgroup,941,3,90,0.1722794471,0.05956207921,0.9959432049,0.1124019916,8,982,2246,15505,4,0.03235919235,sbert,rec.motorcycles
2022-11-24 8:41,2474260,logreg,relevance,20newsgroup,941,5,145,0.4195482282,0.08052721088,0.9683026585,0.1486889622,16,947,6891,10813,31,0.03102019129,sbert,rec.motorcycles
2022-11-24 8:41,2474260,logreg,relevance,20newsgroup,941,10,265,0.1883417735,0.05996879875,0.9979231568,0.1131386861,31,961,2535,15064,2,0.04563761955,sbert,rec.motorcycles
2022-11-24 8:41,2474260,logreg,relevance,20newsgroup,941,20,450,0.2166294825,0.06204379562,0.9958158996,0.116809816,38,952,3029,14392,4,0.04429861849,sbert,rec.motorcycles
2022-11-24 8:41,2474260,logreg,relevance,20newsgroup,1882,1,37,0.5923363491,0.108212901,0.9293642785,0.1938539255,3,921,10209,7590,70,0.01283209352,sbert,rec.motorcycles
2022-11-24 8:42,2474260,logreg,relevance,20newsgroup,1882,3,108,0.1957369518,0.06071005179,0.998973306,0.1144638551,20,973,2691,15054,1,0.07866631243,sbert,rec.motorcycles
2022-11-24 8:42,2474260,logreg,relevance,20newsgroup,1882,5,175,0.08696118379,0.05362898744,0.9989648033,0.1017932489,28,965,657,17029,1,0.06337938363,sbert,rec.motorcycles
2022-11-24 8:42,2474260,logreg,relevance,20newsgroup,1882,10,325,0.1058804454,0.05360718577,0.9989339019,0.1017538144,56,937,1022,16542,1,0.04725557917,sbert,rec.motorcycles
2022-11-24 8:42,2474260,logreg,relevance,20newsgroup,1882,20,570,0.3708166731,0.07349737797,0.9967177243,0.1368998422,80,911,5859,11484,3,0.04803666312,sbert,rec.motorcycles
2022-11-24 8:43,2474260,logreg,relevance,20newsgroup,3765,1,44,0.05414470532,0.05268209449,1,0.1000911762,6,988,29,17766,0,0.09454183267,sbert,rec.motorcycles
2022-11-24 8:43,2474260,logreg,relevance,20newsgroup,3765,3,129,0.3735693657,0.07477448963,0.9792746114,0.1389399397,29,945,6040,11693,20,0.05521912351,sbert,rec.motorcycles
2022-11-24 8:43,2474260,logreg,relevance,20newsgroup,3765,5,210,0.4853628404,0.08843991232,0.9830508475,0.1622803183,50,928,8108,9565,16,0.05733864542,sbert,rec.motorcycles
2022-11-24 8:44,2474260,logreg,relevance,20newsgroup,3765,10,395,0.3629557292,0.07042141952,0.9921875,0.1315088757,98,889,5801,11735,7,0.05583266932,sbert,rec.motorcycles
2022-11-24 8:44,2474260,logreg,relevance,20newsgroup,3765,20,710,0.3774907545,0.06833581226,0.9963855422,0.1278997835,164,827,6012,11275,3,0.05632071713,sbert,rec.motorcycles
2022-11-24 8:45,2474260,logreg,relevance,20newsgroup,4707,1,47,0.06075612354,0.05279836717,0.9959473151,0.1002805407,7,983,158,17635,4,0.04037603569,sbert,rec.motorcycles
2022-11-24 8:46,2474260,logreg,relevance,20newsgroup,4707,3,138,0.05564770721,0.05174081238,1,0.0983908046,31,963,77,17649,0,0.06915232632,sbert,rec.motorcycles
2022-11-24 8:46,2474260,logreg,relevance,20newsgroup,4707,5,225,0.2706160628,0.06362254767,0.9860813704,0.1195327709,60,921,4113,13555,13,0.05367112811,sbert,rec.motorcycles
2022-11-24 8:47,2474260,logreg,relevance,20newsgroup,4707,10,425,0.5305945006,0.09003588769,0.9804597701,0.1649265275,124,853,8911,8621,17,0.06377629063,sbert,rec.motorcycles
2022-11-24 8:48,2474260,logreg,relevance,20newsgroup,4707,20,760,0.345325732,0.06295092365,0.9887920299,0.11836613,191,794,5445,11819,9,0.05776449968,sbert,rec.motorcycles
2022-11-24 8:50,2474260,logreg,relevance,20newsgroup,9414,1,54,0.05417354712,0.05240687373,1,0.09959432049,12,982,35,17756,0,0.1809114085,sbert,rec.motorcycles
2022-11-24 8:53,2474260,logreg,relevance,20newsgroup,9414,3,159,0.1031712021,0.05412429379,1,0.1026905349,36,958,968,16742,0,0.05870512003,sbert,rec.motorcycles
2022-11-24 8:55,2474260,logreg,relevance,20newsgroup,9414,5,260,0.3620401788,0.07109785765,0.9912472648,0.1326792121,80,906,5816,11837,8,0.05083811345,sbert,rec.motorcycles
2022-11-24 8:58,2474260,logreg,relevance,20newsgroup,9414,10,495,0.2578551167,0.05652264373,0.9987745098,0.1069904824,178,815,3912,13604,1,0.07208572339,sbert,rec.motorcycles
2022-11-24 9:00,2474260,logreg,relevance,20newsgroup,9414,20,910,0.4420941006,0.06497518959,0.987197724,0.1219255095,291,694,7227,9987,9,0.05836679414,sbert,rec.motorcycles
2022-11-24 9:06,2474260,logreg,relevance,20newsgroup,14121,1,58,0.07171399648,0.05317240254,0.9918864097,0.1009340007,8,978,368,17415,8,0.05167835139,sbert,rec.motorcycles
2022-11-24 9:11,2474260,logreg,relevance,20newsgroup,14121,3,171,0.1163700686,0.05454232622,1,0.1034426497,43,951,1220,16485,0,0.05207492387,sbert,rec.motorcycles
2022-11-24 9:16,2474260,logreg,relevance,20newsgroup,14121,5,280,0.4779209576,0.08463356974,0.9966592428,0.1560184782,96,895,7969,9680,3,0.05895049926,sbert,rec.motorcycles
2022-11-24 9:21,2474260,logreg,relevance,20newsgroup,14121,10,535,0.4053137984,0.06843683084,0.9975031211,0.128085925,193,799,6615,10876,2,0.05300191205,sbert,rec.motorcycles
2022-11-24 9:27,2474260,logreg,relevance,20newsgroup,14121,20,990,0.7389695577,0.1221402912,0.9802731411,0.2172158709,335,646,12535,4643,13,0.05050350542,sbert,rec.motorcycles
2022-11-24 9:35,2474260,logreg,relevance,20newsgroup,18828,1,61,0.1780347437,0.05986344794,0.9969543147,0.1129449652,9,982,2359,15422,3,0.02386870618,sbert,rec.motorcycles
2022-11-24 9:44,2474260,logreg,relevance,20newsgroup,18828,3,180,0.2270070253,0.0605724718,0.9935828877,0.1141838741,59,929,3304,14408,6,0.05771988528,sbert,rec.motorcycles
2022-11-24 9:53,2474260,logreg,relevance,20newsgroup,18828,5,295,0.3783185841,0.07128457382,0.9954954955,0.1330423659,106,884,6127,11517,4,0.05851179095,sbert,rec.motorcycles
2022-11-24 10:02,2474260,logreg,relevance,20newsgroup,18828,10,565,0.5122111488,0.07911883339,0.9947984395,0.1465798046,225,765,8589,8904,4,0.05841698534,sbert,rec.motorcycles
2022-11-24 10:11,2474260,logreg,relevance,20newsgroup,18828,20,1050,0.7029307532,0.1012463719,0.9721311475,0.1833926086,384,593,11903,5264,17,0.05388304653,sbert,rec.motorcycles
2022-11-24 10:12,2474260,svm,relevance,20newsgroup,941,1,31,0.6593424133,0.1201066367,0.8663967611,0.2109673444,6,856,11537,6271,132,0.04798087141,sbert,rec.motorcycles
2022-11-24 10:12,2474260,svm,relevance,20newsgroup,941,3,90,0.4292576186,0.08112068966,0.9641393443,0.1496501272,18,941,7102,10659,35,0.05579171095,sbert,rec.motorcycles
2022-11-24 10:12,2474260,svm,relevance,20newsgroup,941,5,145,0.6825286372,0.1317587641,0.9116135663,0.2302401038,21,887,11864,5845,86,0.0412858661,sbert,rec.motorcycles
2022-11-24 10:12,2474260,svm,relevance,20newsgroup,941,10,265,0.8484538304,0.2372977576,0.869022869,0.3727982163,32,836,14913,2687,126,0.03615302869,sbert,rec.motorcycles
2022-11-24 10:12,2474260,svm,relevance,20newsgroup,941,20,450,0.7036513033,0.146521876,0.9758909853,0.254789272,40,931,12000,5423,23,0.04781349628,sbert,rec.motorcycles
2022-11-24 10:12,2474260,svm,relevance,20newsgroup,1882,1,37,0.2425758382,0.06469002695,0.9949443883,0.1214814815,5,984,3574,14227,5,0.02231668438,sbert,rec.motorcycles
2022-11-24 10:12,2474260,svm,relevance,20newsgroup,1882,3,108,0.2713820183,0.06622834052,0.9948559671,0.124189302,22,967,4113,13634,5,0.07978214665,sbert,rec.motorcycles
2022-11-24 10:12,2474260,svm,relevance,20newsgroup,1882,5,175,0.573611409,0.1057497182,0.9781021898,0.1908637705,35,938,9761,7932,21,0.05032412327,sbert,rec.motorcycles
2022-11-24 10:12,2474260,svm,relevance,20newsgroup,1882,10,325,0.05053507729,0.05053507729,1,0.09620826259,59,935,0,17567,0,0.0550664187,sbert,rec.motorcycles
2022-11-24 10:13,2474260,svm,relevance,20newsgroup,1882,20,570,0.6423289697,0.1209666532,0.9792349727,0.2153328527,79,896,10831,6511,19,0.04878985122,sbert,rec.motorcycles
2022-11-24 10:13,2474260,svm,relevance,20newsgroup,3765,1,44,0.06138529521,0.05291431641,1,0.1005102041,9,985,168,17630,0,0.0538247012,sbert,rec.motorcycles
2022-11-24 10:14,2474260,svm,relevance,20newsgroup,3765,3,129,0.3718044711,0.07511034048,0.9885892116,0.1396132435,30,953,5999,11735,11,0.0523373174,sbert,rec.motorcycles
2022-11-24 10:14,2474260,svm,relevance,20newsgroup,3765,5,210,0.1438470215,0.05580238138,1,0.1057061101,52,942,1736,15939,0,0.05388047809,sbert,rec.motorcycles
2022-11-24 10:15,2474260,svm,relevance,20newsgroup,3765,10,395,0.7344835069,0.1495179667,0.9530726257,0.2584848485,99,853,12685,4852,42,0.05811952191,sbert,rec.motorcycles
2022-11-24 10:16,2474260,svm,relevance,20newsgroup,3765,20,710,0.7691670806,0.1616488179,0.9603841537,0.2767208578,161,800,13135,4149,33,0.05917928287,sbert,rec.motorcycles
2022-11-24 10:16,2474260,svm,relevance,20newsgroup,4707,1,47,0.4445686901,0.08416233823,0.9715447154,0.1549056145,10,956,7393,10403,28,0.05398342894,sbert,rec.motorcycles
2022-11-24 10:17,2474260,svm,relevance,20newsgroup,4707,3,138,0.3305152764,0.069602802,0.9719042664,0.1299026426,33,934,5243,12485,27,0.04587847886,sbert,rec.motorcycles
2022-11-24 10:18,2474260,svm,relevance,20newsgroup,4707,5,225,0.4167293839,0.07871942935,0.9989224138,0.1459382872,66,927,6825,10849,1,0.08012746973,sbert,rec.motorcycles
2022-11-24 10:19,2474260,svm,relevance,20newsgroup,4707,10,425,0.5399956526,0.09238545924,0.9706214689,0.1687125601,109,859,9078,8439,26,0.05184193754,sbert,rec.motorcycles
2022-11-24 10:21,2474260,svm,relevance,20newsgroup,4707,20,760,0.7814800465,0.1665247019,0.9583333333,0.2837445573,178,782,13337,3914,34,0.05437380497,sbert,rec.motorcycles
2022-11-24 10:23,2474260,svm,relevance,20newsgroup,9414,1,54,0.05236243541,0.05236243541,1,0.09951407167,11,983,0,17790,0,0.05164117272,sbert,rec.motorcycles
2022-11-24 10:26,2474260,svm,relevance,20newsgroup,9414,3,159,0.05137133062,0.05132051213,1,0.09763057325,36,958,1,17709,0,0.09722222222,sbert,rec.motorcycles
2022-11-24 10:28,2474260,svm,relevance,20newsgroup,9414,5,260,0.3752356331,0.0723383802,0.9783315276,0.1347157989,71,903,6064,11580,20,0.05454110899,sbert,rec.motorcycles
2022-11-24 10:32,2474260,svm,relevance,20newsgroup,9414,10,495,0.6869954178,0.1275003817,0.9720605355,0.2254319654,135,835,11759,5714,24,0.05516571064,sbert,rec.motorcycles
2022-11-24 10:36,2474260,svm,relevance,20newsgroup,9414,20,910,0.6766199699,0.1088034718,0.9410187668,0.1950541817,248,702,11421,5750,44,0.05290710644,sbert,rec.motorcycles
2022-11-24 10:41,2474260,svm,relevance,20newsgroup,14121,1,58,0.3383771112,0.07122507123,0.9693877551,0.1327000978,14,950,5401,12388,30,0.03591459528,sbert,rec.motorcycles
2022-11-24 10:47,2474260,svm,relevance,20newsgroup,14121,3,171,0.2192324185,0.05948147669,0.9797657082,0.11215409,55,920,3170,14547,19,0.05653636428,sbert,rec.motorcycles
2022-11-24 10:53,2474260,svm,relevance,20newsgroup,14121,5,280,0.2135116191,0.0580140836,0.9933628319,0.1096258317,90,898,3062,14581,6,0.06668366263,sbert,rec.motorcycles
2022-11-24 11:00,2474260,svm,relevance,20newsgroup,14121,10,535,0.7311939646,0.1399894348,0.9601449275,0.2443522361,166,795,12580,4884,33,0.05292755471,sbert,rec.motorcycles
2022-11-24 11:08,2474260,svm,relevance,20newsgroup,14121,20,990,0.5617536581,0.07980667217,0.9840116279,0.1476392978,306,677,9343,7806,11,0.06016995963,sbert,rec.motorcycles
2022-11-24 11:17,2474260,svm,relevance,20newsgroup,18828,1,61,0.543323031,0.09872106543,0.9559877175,0.1789614869,17,934,9262,8527,43,0.04243945188,sbert,rec.motorcycles
2022-11-24 11:26,2474260,svm,relevance,20newsgroup,18828,3,180,0.08982678179,0.05227298112,0.9978678038,0.09934196561,56,936,739,16970,2,0.06101019758,sbert,rec.motorcycles
2022-11-24 11:37,2474260,svm,relevance,20newsgroup,18828,5,295,0.5136520613,0.08911392405,0.9799554566,0.1633713914,96,880,8639,8995,18,0.05657106437,sbert,rec.motorcycles
2022-11-24 11:48,2474260,svm,relevance,20newsgroup,18828,10,565,0.3965611653,0.06852212165,0.989010989,0.128164557,175,810,6432,11011,9,0.05485340982,sbert,rec.motorcycles
2022-11-24 12:01,2474260,svm,relevance,20newsgroup,18828,20,1050,0.7049558418,0.1078314281,0.975308642,0.1941926563,346,632,11900,5229,16,0.06154835883,sbert,rec.motorcycles
2022-11-24 12:01,2474260,logreg,relevance,20newsgroup,941,1,31,0.05267078102,0.05267078102,1,0.1000707571,4,990,0,17806,0,0.06137088204,glove,rec.motorcycles
2022-11-24 12:01,2474260,logreg,relevance,20newsgroup,941,3,90,0.06671292096,0.05245741565,0.9797365755,0.0995829257,7,967,283,17467,20,0.03049946865,glove,rec.motorcycles
2022-11-24 12:01,2474260,logreg,relevance,20newsgroup,941,5,145,0.05293865753,0.05243144816,1,0.09963869523,15,979,10,17693,0,0.03436769394,glove,rec.motorcycles
2022-11-24 12:02,2474260,logreg,relevance,20newsgroup,941,10,265,0.06728800776,0.05217010083,0.9824561404,0.09907894052,25,952,297,17296,17,0.03804994687,glove,rec.motorcycles
2022-11-24 12:02,2474260,logreg,relevance,20newsgroup,941,20,450,0.1045872558,0.05449841909,0.9916317992,0.1033186202,38,948,974,16447,8,0.04591657811,glove,rec.motorcycles
2022-11-24 12:02,2474260,logreg,relevance,20newsgroup,1882,1,37,0.05274081958,0.05274081958,1,0.1001971589,3,991,0,17799,0,0.1104675877,glove,rec.motorcycles
2022-11-24 12:02,2474260,logreg,relevance,20newsgroup,1882,3,108,0.06480047011,0.05239488513,0.9827235772,0.09948559671,10,967,246,17489,17,0.03198724761,glove,rec.motorcycles
2022-11-24 12:02,2474260,logreg,relevance,20newsgroup,1882,5,175,0.06058331546,0.05257179945,0.9948822927,0.09986643378,17,972,158,17517,5,0.05155154091,glove,rec.motorcycles
2022-11-24 12:02,2474260,logreg,relevance,20newsgroup,1882,10,325,0.05172413793,0.05172413793,1,0.09836065574,37,957,0,17545,0,0.06042242295,glove,rec.motorcycles
